,index,variable,value
387,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,-0.047435937965237984
2434,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,-0.047435937965237984
5545,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.04749338813895789
5011,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,-0.04749338813895789
553,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,nonorders_nonords_days_since_nonords_entry_min,-0.047543904200265795
1176,nonorders_nonords_days_since_nonords_entry_min,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,-0.047543904200265795
7621,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,composite_nonorders_nonords_0_6_to_6_12_growth,-0.04771238607178408
5574,composite_nonorders_nonords_0_6_to_6_12_growth,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.04771238607178408
32,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,composite_nonorders_nonords_last_12_24_lob_cd_9_per,-0.0479293498946894
2880,composite_nonorders_nonords_last_12_24_lob_cd_9_per,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,-0.0479293498946894
238,order_items_item_last_24_24_lob_cd_i_order_no_countdist,composite_nonorders_nonords_6_12_to_12_24_growth,-0.04819453429244201
5222,composite_nonorders_nonords_6_12_to_12_24_growth,order_items_item_last_24_24_lob_cd_i_order_no_countdist,-0.04819453429244201
1673,composite_order_items_item_last_12_24_product_type_cd_b_per,composite_nonorders_nonords_last_24_24_per,-0.04831056655610693
4788,composite_nonorders_nonords_last_24_24_per,composite_order_items_item_last_12_24_product_type_cd_b_per,-0.04831056655610693
4049,trans_trans_last_0_6_order_no_countdist,composite_nonorders_nonords_last_6_12_lob_cd_9_per,-0.048334677096429045
8054,composite_nonorders_nonords_last_6_12_lob_cd_9_per,trans_trans_last_0_6_order_no_countdist,-0.048334677096429045
3317,online_outbound_email_out_days_since_outbound_mail_min,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,-0.048375285528459606
6966,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,online_outbound_email_out_days_since_outbound_mail_min,-0.048375285528459606
5136,nonorders_nonords_days_since_nonords_entry_min,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,-0.048394921195795616
597,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,nonorders_nonords_days_since_nonords_entry_min,-0.048394921195795616
5998,order_items_item_last_24_24_lob_cd_i_order_no_countdist,composite_nonorders_nonords_last_12_24_per,-0.04849718487965751
5286,composite_nonorders_nonords_last_12_24_per,order_items_item_last_24_24_lob_cd_i_order_no_countdist,-0.04849718487965751
693,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,online_outbound_email_out_last_6_6_count,-0.04851060959051002
5677,online_outbound_email_out_last_6_6_count,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,-0.04851060959051002
3408,tenure,composite_orders_ord_values_last_6_12_to_12_24_growth,-0.048607499139272085
7057,composite_orders_ord_values_last_6_12_to_12_24_growth,tenure,-0.048607499139272085
2505,orders_ords_days_between_effort_order_mean,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,-0.048845247295871044
6777,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,orders_ords_days_between_effort_order_mean,-0.048845247295871044
795,orders_ords_days_between_effort_order_mean,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,-0.048845247295871044
6758,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,orders_ords_days_between_effort_order_mean,-0.048845247295871044
1118,trans_trans_days_between_order_trans_max,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,-0.04904640488614676
3432,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,trans_trans_days_between_order_trans_max,-0.04904640488614676
3751,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,online_outbound_email_out_last_0_3_count,-0.04916335776618315
5531,online_outbound_email_out_last_0_3_count,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.04916335776618315
7574,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,composite_nonorders_nonords_0_6_to_6_12_growth,-0.04924926515130004
1344,composite_nonorders_nonords_0_6_to_6_12_growth,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,-0.04924926515130004
614,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,nonorders_nonords_days_since_nonords_entry_min,-0.04961652346861819
6666,nonorders_nonords_days_since_nonords_entry_min,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,-0.04961652346861819
3864,composite_nonorders_nonords_0_6_to_6_12_growth,orders_ords_last_12_24_business_src_cd_b_orig_order_value_amt_min,-0.04966617289193503
7602,orders_ords_last_12_24_business_src_cd_b_orig_order_value_amt_min,composite_nonorders_nonords_0_6_to_6_12_growth,-0.04966617289193503
7320,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,-0.04970313536076012
2781,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,-0.04970313536076012
216,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,composite_nonorders_nonords_6_12_to_12_24_growth,-0.05016577556504285
3242,composite_nonorders_nonords_6_12_to_12_24_growth,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,-0.05016577556504285
2551,online_regevent_days_since_registation_min,order_items_item_last_6_12_line_item_qty_max,-0.050283306171045025
2818,order_items_item_last_6_12_line_item_qty_max,online_regevent_days_since_registation_min,-0.050283306171045025
4843,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,composite_order_items_item_last_12_24_product_type_cd_b_per,-0.05093515985018637
6623,composite_order_items_item_last_12_24_product_type_cd_b_per,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,-0.05093515985018637
7578,composite_nonorders_nonords_last_24_24_per,composite_nonorders_nonords_0_6_to_6_12_growth,-0.05104983957805297
1704,composite_nonorders_nonords_0_6_to_6_12_growth,composite_nonorders_nonords_last_24_24_per,-0.05104983957805297
7290,composite_nonorders_nonords_last_12_24_lob_cd_9_per,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,-0.05107139202451546
81,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,composite_nonorders_nonords_last_12_24_lob_cd_9_per,-0.05107139202451546
2424,composite_nonorders_nonords_0_6_to_6_12_growth,order_items_item_last_12_24_lob_cd_i_order_no_countdist,-0.051093263635970894
7586,order_items_item_last_12_24_lob_cd_i_order_no_countdist,composite_nonorders_nonords_0_6_to_6_12_growth,-0.051093263635970894
5990,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,composite_nonorders_nonords_last_12_24_per,-0.051158341824118096
4566,composite_nonorders_nonords_last_12_24_per,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,-0.051158341824118096
2762,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,-0.05121568597196789
5610,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,-0.05121568597196789
1748,trans_trans_days_between_order_trans_max,customer_order_inquiry_cs_last_6_12_order_no_line_item_no_countdist,-0.051401749949733594
3439,customer_order_inquiry_cs_last_6_12_order_no_line_item_no_countdist,trans_trans_days_between_order_trans_max,-0.051401749949733594
4820,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,composite_order_items_item_last_12_24_product_type_cd_b_per,-0.05184488776772141
4553,composite_order_items_item_last_12_24_product_type_cd_b_per,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,-0.05184488776772141
354,composite_nonorders_nonords_0_6_to_6_12_growth,trans_trans_last_6_12_trans_amt_payment_sum,-0.05187234035531064
7646,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,composite_nonorders_nonords_0_6_to_6_12_growth,-0.05187234035531064
7563,trans_trans_last_6_12_trans_amt_payment_sum,composite_nonorders_nonords_0_6_to_6_12_growth,-0.05187234035531064
7824,composite_nonorders_nonords_0_6_to_6_12_growth,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,-0.05187234035531064
3380,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,composite_orders_ord_values_last_6_12_to_12_24_growth,-0.0519772991527526
4537,composite_orders_ord_values_last_6_12_to_12_24_growth,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,-0.0519772991527526
5699,online_outbound_email_out_last_3_6_count,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,-0.052241097775871326
2673,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,online_outbound_email_out_last_3_6_count,-0.052241097775871326
619,orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_min,nonorders_nonords_days_since_nonords_entry_min,-0.052372547331912524
7116,nonorders_nonords_days_since_nonords_entry_min,orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_min,-0.052372547331912524
5586,nonorders_nonords_days_since_nonords_entry_min,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,-0.052706380070236564
602,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,nonorders_nonords_days_since_nonords_entry_min,-0.052706380070236564
2732,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,-0.052749679773840805
2910,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,-0.052749679773840805
826,composite_nonorders_nonords_last_24_24_lob_cd_9_per,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,-0.05287087805605084
1449,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,composite_nonorders_nonords_last_24_24_lob_cd_9_per,-0.05287087805605084
6582,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,-0.05293542301895263
1153,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,-0.05293542301895263
2165,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,-0.0529592667196364
474,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,-0.0529592667196364
454,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,-0.053038539174427024
365,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,-0.053038539174427024
1591,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,-0.0533208224389397
3211,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,order_items_item_last_12_24_unit_cost_amt_sum,-0.0533208224389397
5507,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.0533208224389397
5525,order_items_item_last_12_24_unit_cost_amt_sum,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.0533208224389397
8057,online_outbound_email_out_days_since_outbound_mail_max,trans_trans_last_0_6_order_no_countdist,-0.05341645269819681
4319,trans_trans_last_0_6_order_no_countdist,online_outbound_email_out_days_since_outbound_mail_max,-0.05341645269819681
7581,trans_trans_last_12_24_lob_cd_i_order_no_countdist,composite_nonorders_nonords_0_6_to_6_12_growth,-0.053559810154002095
1974,composite_nonorders_nonords_0_6_to_6_12_growth,trans_trans_last_12_24_lob_cd_i_order_no_countdist,-0.053559810154002095
58,order_items_item_last_24_24_lob_cd_i_order_no_countdist,composite_nonorders_nonords_last_12_24_lob_cd_9_per,-0.053758242668911486
5220,composite_nonorders_nonords_last_12_24_lob_cd_9_per,order_items_item_last_24_24_lob_cd_i_order_no_countdist,-0.053758242668911486
3346,composite_nonorders_nonords_last_24_24_lob_cd_9_per,composite_orders_ord_values_last_6_12_to_12_24_growth,-0.05408402063355781
1477,composite_orders_ord_values_last_6_12_to_12_24_growth,composite_nonorders_nonords_last_24_24_lob_cd_9_per,-0.05408402063355781
6807,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,orders_ords_days_between_effort_order_mean,-0.05419110755814559
5205,orders_ords_days_between_effort_order_mean,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,-0.05419110755814559
2238,tenure,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,-0.05425131587860879
7044,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,tenure,-0.05425131587860879
7024,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,tenure,-0.054306365421650765
438,tenure,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,-0.054306365421650765
4360,orders_ords_last_6_12_lob_cd_9_orig_order_value_amt_sd,trans_trans_trans_type_cd_650_days_since_trans_min,-0.054343306601632585
3648,trans_trans_trans_type_cd_650_days_since_trans_min,orders_ords_last_6_12_lob_cd_9_orig_order_value_amt_sd,-0.054343306601632585
5367,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,orders_ords_days_between_effort_order_max,-0.05434372416163388
5189,orders_ords_days_between_effort_order_max,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,-0.05434372416163388
5501,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.05446405755407477
1051,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,-0.05446405755407477
4971,trans_trans_last_12_24_lob_cd_i_order_no_countdist,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,-0.054480951831552625
1945,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,trans_trans_last_12_24_lob_cd_i_order_no_countdist,-0.054480951831552625
6982,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,online_outbound_email_out_days_since_outbound_mail_min,-0.054509943635944066
4757,online_outbound_email_out_days_since_outbound_mail_min,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,-0.054509943635944066
3430,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,trans_trans_days_between_order_trans_max,-0.05480776653714437
938,trans_trans_days_between_order_trans_max,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,-0.05480776653714437
4456,efforts_customer_eff_last_24_24_effort_type_cd_xb_effort_id_countdist,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,-0.05487366420318795
4189,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,efforts_customer_eff_last_24_24_effort_type_cd_xb_effort_id_countdist,-0.05487366420318795
4432,trans_trans_last_24_24_lob_cd_2_trans_amt_payment_min,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,-0.054881389531772205
2029,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,trans_trans_last_24_24_lob_cd_2_trans_amt_payment_min,-0.054881389531772205
3824,composite_nonorders_nonords_last_6_12_lob_cd_9_per,orders_ords_last_12_24_business_src_cd_b_orig_order_value_amt_min,-0.05499732027213906
4002,orders_ords_last_12_24_business_src_cd_b_orig_order_value_amt_min,composite_nonorders_nonords_last_6_12_lob_cd_9_per,-0.05499732027213906
4976,order_items_item_last_12_24_lob_cd_i_order_no_countdist,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,-0.05505200286530549
2395,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,order_items_item_last_12_24_lob_cd_i_order_no_countdist,-0.05505200286530549
7104,composite_nonorders_nonords_0_6_to_6_12_growth,tenure,-0.05506364971272482
7638,tenure,composite_nonorders_nonords_0_6_to_6_12_growth,-0.05506364971272482
5645,trans_trans_days_between_order_trans_mean,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,-0.055205874094411675
5912,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,trans_trans_days_between_order_trans_mean,-0.055205874094411675
241,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,composite_nonorders_nonords_6_12_to_12_24_growth,-0.055520660616694265
5492,composite_nonorders_nonords_6_12_to_12_24_growth,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.055520660616694265
5797,composite_orders_ord_values_last_6_12_to_12_24_growth,efforts_customer_eff_days_since_effort_cust_max,-0.05556246723362564
3394,efforts_customer_eff_days_since_effort_cust_max,composite_orders_ord_values_last_6_12_to_12_24_growth,-0.05556246723362564
227,online_outbound_email_out_days_since_outbound_mail_max,composite_nonorders_nonords_6_12_to_12_24_growth,-0.05563205946446788
4232,composite_nonorders_nonords_6_12_to_12_24_growth,online_outbound_email_out_days_since_outbound_mail_max,-0.05563205946446788
2723,customer_order_inquiry_cs_last_24_24_order_no_countdist,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,-0.055644168384424555
2100,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,customer_order_inquiry_cs_last_24_24_order_no_countdist,-0.055644168384424555
559,customer_order_inquiry_cs_last_6_12_order_no_line_item_no_countdist,nonorders_nonords_days_since_nonords_entry_min,-0.05579128843599166
1716,nonorders_nonords_days_since_nonords_entry_min,customer_order_inquiry_cs_last_6_12_order_no_line_item_no_countdist,-0.05579128843599166
2710,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,-0.05626175084387745
930,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,-0.05626175084387745
4909,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,-0.05627656918575519
4464,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,-0.05627656918575519
1019,online_outbound_email_out_last_3_6_count,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,-0.05656904803296803
2621,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,online_outbound_email_out_last_3_6_count,-0.05656904803296803
76,customer_order_inquiry_cs_last_24_24_order_no_line_item_no_countdist,composite_nonorders_nonords_last_12_24_lob_cd_9_per,-0.05668919090098336
6840,composite_nonorders_nonords_last_12_24_lob_cd_9_per,customer_order_inquiry_cs_last_24_24_order_no_line_item_no_countdist,-0.05668919090098336
2172,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,-0.056830915918664515
1104,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,-0.056830915918664515
372,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,-0.05686898423241417
1084,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,-0.05686898423241417
5826,composite_nonorders_nonords_last_12_24_per,efforts_customer_eff_days_since_effort_cust_max,-0.05731681945768104
6004,efforts_customer_eff_days_since_effort_cust_max,composite_nonorders_nonords_last_12_24_per,-0.05731681945768104
7363,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,-0.057583115599964256
6651,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,-0.057583115599964256
2761,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,-0.05763708192947786
5520,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.05763708192947786
2334,composite_nonorders_nonords_0_6_to_6_12_growth,order_items_item_last_12_24_lob_cd_i_order_no_line_item_no_countdist,-0.0576796336872969
7585,order_items_item_last_12_24_lob_cd_i_order_no_line_item_no_countdist,composite_nonorders_nonords_0_6_to_6_12_growth,-0.0576796336872969
3503,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,trans_trans_days_between_order_trans_max,-0.057928449181275946
7508,trans_trans_days_between_order_trans_max,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,-0.057928449181275946
1443,trans_trans_last_6_12_trans_amt_payment_sum,composite_nonorders_nonords_last_24_24_lob_cd_9_per,-0.05798097897401267
1526,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,composite_nonorders_nonords_last_24_24_lob_cd_9_per,-0.05798097897401267
286,composite_nonorders_nonords_last_24_24_lob_cd_9_per,trans_trans_last_6_12_trans_amt_payment_sum,-0.05798097897401267
7756,composite_nonorders_nonords_last_24_24_lob_cd_9_per,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,-0.05798097897401267
2243,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,-0.05802326441702169
7494,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,-0.05802326441702169
572,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,nonorders_nonords_days_since_nonords_entry_min,-0.05811545426177075
2886,nonorders_nonords_days_since_nonords_entry_min,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,-0.05811545426177075
6870,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,customer_order_inquiry_cs_last_24_24_order_no_line_item_no_countdist,-0.058154943446024975
2776,customer_order_inquiry_cs_last_24_24_order_no_line_item_no_countdist,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,-0.058154943446024975
7474,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,-0.05818742628512965
443,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,-0.05818742628512965
1559,online_outbound_email_out_last_3_6_count,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,-0.05820723974252998
3179,online_outbound_email_out_last_3_6_count,order_items_item_last_12_24_unit_cost_amt_sum,-0.05820723974252998
2645,order_items_item_last_12_24_unit_cost_amt_sum,online_outbound_email_out_last_3_6_count,-0.05820723974252998
2627,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,online_outbound_email_out_last_3_6_count,-0.05820723974252998
6816,composite_nonorders_nonords_last_12_24_per,orders_ords_days_between_effort_order_mean,-0.05823696776786819
6015,orders_ords_days_between_effort_order_mean,composite_nonorders_nonords_last_12_24_per,-0.05823696776786819
7014,composite_nonorders_nonords_0_6_to_6_12_growth,online_outbound_email_out_days_since_outbound_mail_min,-0.058493819446086615
7637,online_outbound_email_out_days_since_outbound_mail_min,composite_nonorders_nonords_0_6_to_6_12_growth,-0.058493819446086615
3348,composite_nonorders_nonords_last_24_24_per,composite_orders_ord_values_last_6_12_to_12_24_growth,-0.05852924763838375
1657,composite_orders_ord_values_last_6_12_to_12_24_growth,composite_nonorders_nonords_last_24_24_per,-0.05852924763838375
1661,online_outbound_email_out_last_0_3_count,composite_nonorders_nonords_last_24_24_per,-0.058592141656993765
3708,composite_nonorders_nonords_last_24_24_per,online_outbound_email_out_last_0_3_count,-0.058592141656993765
4278,trans_trans_trans_type_cd_650_days_since_trans_min,online_outbound_email_out_days_since_outbound_mail_max,-0.05875039275426087
4367,online_outbound_email_out_days_since_outbound_mail_max,trans_trans_trans_type_cd_650_days_since_trans_min,-0.05875039275426087
6634,efforts_customer_eff_days_since_effort_cust_max,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,-0.05928693379808566
5833,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,efforts_customer_eff_days_since_effort_cust_max,-0.05928693379808566
5376,composite_nonorders_nonords_last_12_24_per,orders_ords_days_between_effort_order_max,-0.05938715975955148
5999,orders_ords_days_between_effort_order_max,composite_nonorders_nonords_last_12_24_per,-0.05938715975955148
5539,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,-0.059408863028394605
4471,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,-0.059408863028394605
7296,nonorders_nonords_days_since_nonords_entry_min,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,-0.05969297802446333
621,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,nonorders_nonords_days_since_nonords_entry_min,-0.05969297802446333
4286,orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_max,online_outbound_email_out_days_since_outbound_mail_max,-0.05990098250133553
5087,online_outbound_email_out_days_since_outbound_mail_max,orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_max,-0.05990098250133553
2070,composite_nonorders_nonords_last_12_24_lob_cd_9_per,customer_order_inquiry_cs_last_24_24_order_no_countdist,-0.05990966663279836
23,customer_order_inquiry_cs_last_24_24_order_no_countdist,composite_nonorders_nonords_last_12_24_lob_cd_9_per,-0.05990966663279836
5624,composite_nonorders_nonords_last_6_12_lob_cd_9_per,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,-0.060167561979423564
4022,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,composite_nonorders_nonords_last_6_12_lob_cd_9_per,-0.060167561979423564
2635,order_items_item_last_12_24_lob_cd_i_order_no_line_item_no_countdist,online_outbound_email_out_last_3_6_count,-0.06018388396600044
