table,feature,use_flag,dtype,missing_imputation,ords,id col,,
orders,ords_last_6-12_order_pay_catg_cd_g_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_business_src_cd_a_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_a_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_effort_type_cd_cross_sell_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_orig_order_value_amt_sum,1,float,0,1,,,
orders,ords_last_12-24_lob_cd_2_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_g_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_m_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_effort_type_cd_cross_sell_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_d_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_business_src_cd_b_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_lob_cd_9_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_lob_cd_i_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_g_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_a_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_effort_type_cd_cross_sell_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_6-12_lob_cd_1_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_d_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_effort_type_cd_cross_sell_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_effort_type_cd_cross_sell_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_effort_type_cd_cross_sell_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_d_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_b_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_i_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_lob_cd_2_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_i_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_lob_cd_i_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_d_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_lob_cd_1_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_d_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_a_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_lob_cd_1_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_a_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_lob_cd_9_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_business_src_cd_a_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_i_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_lob_cd_2_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_m_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_lob_cd_9_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_lob_cd_1_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_lob_cd_1_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_k_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_m_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_lob_cd_2_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_lob_cd_2_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_m_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_24-24_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_business_src_cd_b_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_k_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_a_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_business_src_cd_a_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_24-24_lob_cd_2_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_effort_type_cd_cross_sell_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_i_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_lob_cd_9_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_business_src_cd_a_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_lob_cd_9_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_i_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_effort_type_cd_cross_sell_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_m_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_12-24_lob_cd_i_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_k_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_a_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_lob_cd_9_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_lob_cd_i_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_lob_cd_9_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_a_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_lob_cd_i_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_lob_cd_1_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_effort_type_cd_cross_sell_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_a_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_d_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_i_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_a_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_lob_cd_1_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_lob_cd_i_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_lob_cd_i_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_m_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_a_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_business_src_cd_b_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_lob_cd_9_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_lob_cd_9_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_a_orig_order_value_amt_mean,1,float,0,1,,,
orders,ords_last_0-6_order_pay_catg_cd_a_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_lob_cd_2_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_lob_cd_9_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_b_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_b_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_d_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_lob_cd_9_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_a_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_lob_cd_9_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_6-12_effort_type_cd_cross_sell_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_business_src_cd_a_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_k_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_t_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_m_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_lob_cd_i_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_lob_cd_9_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_lob_cd_2_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_lob_cd_1_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_b_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_g_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_d_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_effort_type_cd_cross_sell_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_t_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_i_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_business_src_cd_b_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_m_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_effort_type_cd_cross_sell_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_lob_cd_9_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_m_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_lob_cd_i_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_24-24_lob_cd_2_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_a_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_lob_cd_1_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_d_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_g_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_lob_cd_1_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_effort_type_cd_cross_sell_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_effort_type_cd_cross_sell_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_lob_cd_i_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_lob_cd_9_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_lob_cd_i_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_b_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_lob_cd_2_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_lob_cd_1_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_a_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_orig_order_value_amt_sum,1,float,0,2,,,
orders,ords_last_6-12_business_src_cd_a_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_lob_cd_2_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_a_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_lob_cd_9_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_lob_cd_9_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_g_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_d_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_business_src_cd_b_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_b_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_a_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_lob_cd_9_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_lob_cd_i_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_k_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_d_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_effort_type_cd_cross_sell_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_a_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_business_src_cd_b_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_lob_cd_2_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_a_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_effort_type_cd_cross_sell_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_a_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_k_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_d_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_lob_cd_9_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_i_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_business_src_cd_a_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_d_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_d_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_m_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_b_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_business_src_cd_a_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_a_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_24-24_lob_cd_i_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_m_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_a_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_lob_cd_i_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_m_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_lob_cd_2_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_b_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_effort_type_cd_cross_sell_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_business_src_cd_b_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_12-24_lob_cd_2_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_24-24_lob_cd_1_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_i_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_lob_cd_1_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_lob_cd_i_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_business_src_cd_b_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_lob_cd_i_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_lob_cd_i_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_t_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_business_src_cd_a_order_no_countdist,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_a_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_k_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_i_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_d_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_lob_cd_1_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_g_order_no_countdist,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_i_order_no_countdist,1,float,0,,,,
orders,ords_last_0-6_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_g_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_i_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_business_src_cd_b_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_i_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_i_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_i_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_effort_type_cd_cross_sell_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_lob_cd_2_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_order_pay_catg_cd_k_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_effort_type_cd_cross_sell_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_lob_cd_2_order_no_countdist,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_d_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_lob_cd_2_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_i_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_lob_cd_9_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_24-24_effort_type_cd_cross_sell_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_business_src_cd_b_order_no_countdist,1,float,0,,,,
orders,ords_days_between_effort_order_mean,1,float,-1440,,,,
orders,ords_days_between_effort_order_max,1,float,-1440,,,,
orders,ords_days_between_effort_order_min,1,float,-1440,,,,
orders,ords_days_since_ord_max,1,float,-1440,1,,,
orders,ords_days_since_ord_min,1,float,-1440,,,,
orders,ords_last_0-6_comm_channel_type_cd_t_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_k_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_g_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_k_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_k_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_k_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_k_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_t_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_k_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_g_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_t_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_t_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_t_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_t_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_t_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_k_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_k_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_k_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_t_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_t_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_t_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_t_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_k_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_t_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_k_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_g_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_t_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_t_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_6-12_comm_channel_type_cd_t_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_k_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_t_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_12-24_comm_channel_type_cd_t_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_t_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_g_orig_order_value_amt_min,1,float,0,,,,
orders,ords_last_24-24_comm_channel_type_cd_t_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_comm_channel_type_cd_t_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_g_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_k_orig_order_value_amt_mean,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_g_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_0-6_order_pay_catg_cd_k_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_g_orig_order_value_amt_sum,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_g_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_g_orig_order_value_amt_max,1,float,0,,,,
orders,ords_last_12-24_order_pay_catg_cd_k_orig_order_value_amt_sd,1,float,0,,,,
orders,ords_last_24-24_order_pay_catg_cd_g_orig_order_value_amt_mean,1,float,0,,,,
prospect_preliminary,prospect_household_id,0,,,,1,,
prospect_preliminary,prospect_household_member_no,0,,,,1,,
prospect_preliminary,pr_0-6_match_group_individual_ct_9_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_7_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_6-12_match_group_individual_ct_12_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_12_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_5_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_17_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_2_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_11_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_10_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_8_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_5_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_10_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_6-12_match_group_individual_ct_20_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_2_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_16_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_13_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_6-12_match_group_individual_ct_4_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_6-12_match_group_individual_ct_15_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_7_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_15_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_2_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_13_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_12_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_21_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_1_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_10_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_9_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_18_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_18_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_0_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_6-12_match_group_individual_ct_18_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_8_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_0_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_22_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_4_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_6-12_match_group_individual_ct_7_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_9_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_6_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_20_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_17_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_21_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_24-24_match_group_individual_ct_6_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_0-6_match_group_individual_ct_15_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_6-12_match_group_individual_ct_13_effort_id_countdist,1,float,0,,,,
prospect_preliminary,pr_12-24_match_group_individual_ct_17_effort_id_countdist,1,float,0,,,,
